"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Saint Lucia","2021","Total","Female","18","Estimate - de facto","Final figure, complete","2021","1236.55108468569","16"
"Saint Lucia","2021","Total","Female","19","Estimate - de facto","Final figure, complete","2021","1263.70920966469","16"
"Saint Lucia","2021","Total","Female","20","Estimate - de facto","Final figure, complete","2021","1294.00249620272","16"
"Saint Lucia","2021","Total","Female","20 - 24","Estimate - de facto","Final figure, complete","2021","6839.04751687728","16"
"Saint Lucia","2021","Total","Female","21","Estimate - de facto","Final figure, complete","2021","1328.79309620383","16"
"Saint Lucia","2021","Total","Female","22","Estimate - de facto","Final figure, complete","2021","1365.95164939874","16"
"Saint Lucia","2021","Total","Female","23","Estimate - de facto","Final figure, complete","2021","1405.59587858609","16"
"Saint Lucia","2021","Total","Female","24","Estimate - de facto","Final figure, complete","2021","1444.7043964859","16"
"Saint Lucia","2021","Total","Female","25","Estimate - de facto","Final figure, complete","2021","1494.14799191764","16"
"Saint Lucia","2021","Total","Female","25 - 29","Estimate - de facto","Final figure, complete","2021","7772.79711244223","16"
"Saint Lucia","2021","Total","Female","26","Estimate - de facto","Final figure, complete","2021","1545.67965155478","16"
"Saint Lucia","2021","Total","Female","27","Estimate - de facto","Final figure, complete","2021","1577.87971662688","16"
"Saint Lucia","2021","Total","Female","28","Estimate - de facto","Final figure, complete","2021","1583.8444568925","16"
"Saint Lucia","2021","Total","Female","29","Estimate - de facto","Final figure, complete","2021","1571.24529545043","16"
"Saint Lucia","2021","Total","Female","30","Estimate - de facto","Final figure, complete","2021","1545.3291715052","16"
"Saint Lucia","2021","Total","Female","30 - 34","Estimate - de facto","Final figure, complete","2021","7595.4655956613","16"
"Saint Lucia","2021","Total","Female","31","Estimate - de facto","Final figure, complete","2021","1519.20677757736","16"
"Saint Lucia","2021","Total","Female","32","Estimate - de facto","Final figure, complete","2021","1503.95464879339","16"
"Saint Lucia","2021","Total","Female","33","Estimate - de facto","Final figure, complete","2021","1506.10490855761","16"
"Saint Lucia","2021","Total","Female","34","Estimate - de facto","Final figure, complete","2021","1520.87008922773","16"
"Saint Lucia","2021","Total","Female","35","Estimate - de facto","Final figure, complete","2021","1527.25795625701","16"
"Saint Lucia","2021","Total","Female","35 - 39","Estimate - de facto","Final figure, complete","2021","7425.44655220419","16"
"Saint Lucia","2021","Total","Female","36","Estimate - de facto","Final figure, complete","2021","1515.45729569088","16"
"Saint Lucia","2021","Total","Female","37","Estimate - de facto","Final figure, complete","2021","1495.33261771269","16"
"Saint Lucia","2021","Total","Female","38","Estimate - de facto","Final figure, complete","2021","1463.53307926451","16"
"Saint Lucia","2021","Total","Female","39","Estimate - de facto","Final figure, complete","2021","1423.86560327911","16"
"Saint Lucia","2021","Total","Female","40","Estimate - de facto","Final figure, complete","2021","1381.33848886472","16"
"Saint Lucia","2021","Total","Female","40 - 44","Estimate - de facto","Final figure, complete","2021","6612.03785335693","16"
"Saint Lucia","2021","Total","Female","41","Estimate - de facto","Final figure, complete","2021","1342.9546190194","16"
"Saint Lucia","2021","Total","Female","42","Estimate - de facto","Final figure, complete","2021","1312.34891231898","16"
"Saint Lucia","2021","Total","Female","43","Estimate - de facto","Final figure, complete","2021","1293.13737724394","16"
"Saint Lucia","2021","Total","Female","44","Estimate - de facto","Final figure, complete","2021","1282.25845590989","16"
"Saint Lucia","2021","Total","Female","45","Estimate - de facto","Final figure, complete","2021","1276.71859975212","16"
"Saint Lucia","2021","Total","Female","45 - 49","Estimate - de facto","Final figure, complete","2021","6369.58450937123","16"
"Saint Lucia","2021","Total","Female","46","Estimate - de facto","Final figure, complete","2021","1273.74947652502","16"
"Saint Lucia","2021","Total","Female","47","Estimate - de facto","Final figure, complete","2021","1272.67624671319","16"
"Saint Lucia","2021","Total","Female","48","Estimate - de facto","Final figure, complete","2021","1273.03105681662","16"
"Saint Lucia","2021","Total","Female","49","Estimate - de facto","Final figure, complete","2021","1273.40912956429","16"
"Saint Lucia","2021","Total","Female","50","Estimate - de facto","Final figure, complete","2021","1277.47891339483","16"
"Saint Lucia","2021","Total","Female","50 - 54","Estimate - de facto","Final figure, complete","2021","6351.65582457572","16"
"Saint Lucia","2021","Total","Female","51","Estimate - de facto","Final figure, complete","2021","1282.11021174833","16"
"Saint Lucia","2021","Total","Female","52","Estimate - de facto","Final figure, complete","2021","1279.35666006286","16"
"Saint Lucia","2021","Total","Female","53","Estimate - de facto","Final figure, complete","2021","1266.71162334804","16"
"Saint Lucia","2021","Total","Female","54","Estimate - de facto","Final figure, complete","2021","1245.99841602166","16"
"Saint Lucia","2021","Total","Female","55","Estimate - de facto","Final figure, complete","2021","1220.14111082924","16"
"Saint Lucia","2021","Total","Female","55 - 59","Estimate - de facto","Final figure, complete","2021","5790.55236013405","16"
"Saint Lucia","2021","Total","Female","56","Estimate - de facto","Final figure, complete","2021","1191.60063241692","16"
"Saint Lucia","2021","Total","Female","57","Estimate - de facto","Final figure, complete","2021","1160.36341592419","16"
"Saint Lucia","2021","Total","Female","58","Estimate - de facto","Final figure, complete","2021","1127.03234766089","16"
"Saint Lucia","2021","Total","Female","59","Estimate - de facto","Final figure, complete","2021","1091.41485330281","16"
"Saint Lucia","2021","Total","Female","60","Estimate - de facto","Final figure, complete","2021","1055.02644754165","16"
"Saint Lucia","2021","Total","Female","60 - 64","Estimate - de facto","Final figure, complete","2021","4823.30417300849","16"
"Saint Lucia","2021","Total","Female","61","Estimate - de facto","Final figure, complete","2021","1015.98630199935","16"
"Saint Lucia","2021","Total","Female","62","Estimate - de facto","Final figure, complete","2021","970.959545011746","16"
"Saint Lucia","2021","Total","Female","63","Estimate - de facto","Final figure, complete","2021","918.915843634233","16"
"Saint Lucia","2021","Total","Female","64","Estimate - de facto","Final figure, complete","2021","862.416034821516","16"
"Saint Lucia","2021","Total","Female","65","Estimate - de facto","Final figure, complete","2021","802.549402634089","16"
"Saint Lucia","2021","Total","Female","65 - 69","Estimate - de facto","Final figure, complete","2021","3499.98384657359","16"
"Saint Lucia","2021","Total","Female","66","Estimate - de facto","Final figure, complete","2021","744.063767174671","16"
"Saint Lucia","2021","Total","Female","67","Estimate - de facto","Final figure, complete","2021","691.948503235396","16"
"Saint Lucia","2021","Total","Female","68","Estimate - de facto","Final figure, complete","2021","648.837293422379","16"
"Saint Lucia","2021","Total","Female","69","Estimate - de facto","Final figure, complete","2021","612.584880107059","16"
"Saint Lucia","2021","Total","Female","70","Estimate - de facto","Final figure, complete","2021","580.084729555223","16"
"Saint Lucia","2021","Total","Female","70 - 74","Estimate - de facto","Final figure, complete","2021","2602.00298567522","16"
"Saint Lucia","2021","Total","Female","71","Estimate - de facto","Final figure, complete","2021","548.938785986638","16"
"Saint Lucia","2021","Total","Female","72","Estimate - de facto","Final figure, complete","2021","519.292604084447","16"
"Saint Lucia","2021","Total","Female","73","Estimate - de facto","Final figure, complete","2021","490.701665048805","16"
"Saint Lucia","2021","Total","Female","74","Estimate - de facto","Final figure, complete","2021","462.985201000107","16"
"Saint Lucia","2021","Total","Female","75","Estimate - de facto","Final figure, complete","2021","436.164685687611","16"
"Saint Lucia","2021","Total","Female","75 - 79","Estimate - de facto","Final figure, complete","2021","1916.48870716086","16"
"Saint Lucia","2021","Total","Female","76","Estimate - de facto","Final figure, complete","2021","409.8791415584","16"
"Saint Lucia","2021","Total","Female","77","Estimate - de facto","Final figure, complete","2021","383.543028554882","16"
"Saint Lucia","2021","Total","Female","78","Estimate - de facto","Final figure, complete","2021","356.852826137819","16"
"Saint Lucia","2021","Total","Female","79","Estimate - de facto","Final figure, complete","2021","330.049025222149","16"
"Saint Lucia","2021","Total","Female","80","Estimate - de facto","Final figure, complete","2021","304.33746071481","16"
"Saint Lucia","2021","Total","Female","80 - 84","Estimate - de facto","Final figure, complete","2021","1274.27976043663","16"
"Saint Lucia","2021","Total","Female","81","Estimate - de facto","Final figure, complete","2021","279.626430753159","16"
"Saint Lucia","2021","Total","Female","82","Estimate - de facto","Final figure, complete","2021","254.835454959583","16"
"Saint Lucia","2021","Total","Female","83","Estimate - de facto","Final figure, complete","2021","229.977923212023","16"
"Saint Lucia","2021","Total","Female","84","Estimate - de facto","Final figure, complete","2021","205.502490797058","16"
"Saint Lucia","2021","Total","Female","85 +","Estimate - de facto","Final figure, complete","2021","1124.29590787132","16"
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2021","110783.818181818",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2021","1587.64884845937",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2021","8769.9203843309",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2021","7182.27153587152",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2021","8644.07020303219",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2021","9903.94216642161",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2021","10057.0388011419",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2021","8732.37120126128",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2021","8438.49807266184",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2021","7975.99692729224",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2021","7663.32681235639",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2021","7261.80759108169",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2021","7576.17899170651",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2021","6645.47515945007",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2021","5105.92716480773",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2021","3877.28625131525",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2021","2882.7188501568",""
"Saint Vincent and the Grenadines","2021","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2021","2572.92494372028",""
